"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"64545937602772992","","","","","2011-05-01 04:25:25 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Ali&Todd wedding eve reunion http://flic.kr/p/9DsAKo"
"64500555548065793","","","","","2011-05-01 01:25:05 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Friends of @splangley, @tberman, and friends of friends all meeting at the Page at 8pm. Join us!"
"64489133925609472","64429715875831808","19853","","","2011-05-01 00:39:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@rk Kellianne and I are in! Excited to see everyone! (Niko has a sitter...)"
"64388927053770752","64387219250626560","12061042","","","2011-04-30 18:01:31 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@ryanmcminn Yes! You too?"
"64379198537596929","","","","","2011-04-30 17:22:51 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","SEA -&gt; SFO for Ali's wedding! &kb,nb,20:traveling (@ Seattle-Tacoma International Airport (SEA) w/ 31 others) http://4sq.com/jmDBcJ"
"64172201947045888","","","","","2011-04-30 03:40:19 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Bed time walking test failed http://flic.kr/p/9D8qe6"
"64019359152082944","64019141660647426","786818","","","2011-04-29 17:32:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@webwright You walked right into that one."
"63809651745112066","","","","","2011-04-29 03:39:41 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Hanging out at Macchiavelli's bar waiting for @ingopixel and @kellianne http://flic.kr/p/9CSNZw"
"63808594071662592","","","","","2011-04-29 03:35:28 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","What's the shortest period of time that you can reload the Twitter iPhone app and get the jagged cut off chasm thing? #nerdgames"
"63772498629627904","63627232760954881","809641","","","2011-04-29 01:12:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@adamloving That sounds cool! Let me know how I can help."
"63772311123275776","63716218103799809","18089120","","","2011-04-29 01:11:18 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@keithpi @dreeves @calbucci Very cool! I'm a little doubtful that they'd actually do this though."
"63731241219928064","63690363185004544","50417067","","","2011-04-28 22:28:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@martinzych You too, Martin! Thanks for coming out. Hope to see you at the next one?"
"63483842190778368","","","63401748534005760","7362142","2011-04-28 06:05:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @kellianne: Hot walker action. http://flic.kr/p/9CqGJU"
"63482784437649408","63460944776400896","14232711","","","2011-04-28 06:00:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@calbucci Great finally meeting you. Thanks for speaking too!"
"63460728253841408","","","","","2011-04-28 04:33:11 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm #QuantifiedSelf meetup in the house http://flic.kr/p/9CqqJc"
"63381481183129600","","","","","2011-04-27 23:18:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Come thirsty to tonight's @QuantifiedSelf meetup... we have double the drink tab to cover! http://t.co/z464HE0 #quantifieddrinks","http://www.meetup.com/Quantified-Self-Seattle/events/17112808/"
