"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"4512256399","","","","","2009-10-01 00:52:33 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Subwaying it to somewhere to hang out with LBJ-M http://flic.kr/p/73SvAj"
"4484697880","","","","","2009-09-30 00:39:13 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Dinner with Marla at Cafe Mogador talking about going to every yoga studio in NYC http://flic.kr/p/73xLtB"
"4476068376","","","","","2009-09-29 18:11:22 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","My house is officially on the market. Know any potentially interested friends? It's a perfect bachelor pad in the city. http://bit.ly/2ObCOD"
"4475733890","4437314337","18995147","","","2009-09-29 17:56:25 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@Ali_Davis Yeah, it was a busy and awesome day!  You did a great job MC'ing.  :)  Hope to see you again next time you're in Sea-town."
"4459167293","","","","","2009-09-29 01:48:42 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Wandering around NYC on a beautiful night http://flic.kr/p/73htFX"
"4459164657","","","","","2009-09-29 01:48:36 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Rick has a sweet pad. Right in the middle of Soho even. #jealous http://flic.kr/p/73mrGC"
"4453940358","","","","","2009-09-28 22:04:38 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Holy shit. We're moving in. (@ L'Hotel de Webb in NYC) http://bit.ly/HcTx6"
"4452560744","4450868289","10015122","","","2009-09-28 21:02:29 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@andypixel I'm 237 on @foursquare. That's gotta hurt."
"4451973568","","","","","2009-09-28 20:36:12 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I just unlocked the ""Newbie"" badge on @foursquare! http://bit.ly/B9QNo"
"4451971423","","","","","2009-09-28 20:36:06 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Here for 9 days! But do plan on leaving the airport. Let's hang out! (@ Jetblue @ JFK in NYC) http://bit.ly/ldJ5v"
"4444027746","","","","","2009-09-28 14:44:48 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Someone buy our place while we're gone, okay? (@ Seattle-Tacoma International Airport in Seattle) http://bit.ly/VkWtO"
"4434173735","","","","","2009-09-28 03:39:19 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Free pizza with @kellianne, @meganwelling, and @carinnatarvin post-storage help http://flic.kr/p/72ZTYx"
"4427072355","4426953209","18666298","","","2009-09-27 22:09:35 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@paperwalrus No, we saw it and liked it, but not enough for the price."
"4423256575","","","","","2009-09-27 19:09:55 +0000","web","Attempting to remove as many traces of life at my house before the photographer takes pictures for my listing. 3 hours is not enough!"
"4409288863","","","","","2009-09-27 03:38:00 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Congrats to Brangien and Daniel! http://flic.kr/p/72EV7Z"
"4405487923","","","","","2009-09-27 00:18:32 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Setting up the photo mirror for Daniel and Brangien's wedding extravaganza! http://flic.kr/p/72CFRt"
"4401526382","","","","","2009-09-26 20:42:35 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Apparently our beautiful loft goes on the market tomorrow. Anyone want it?"
"4388274475","","","","","2009-09-26 05:47:51 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","New challenge: to go from zero to selling this house in 45 days. Any tips?"
"4385965201","","","","","2009-09-26 03:38:12 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm At Daniel & Brangien's rehearsal dinner bowling party after some exciting house hunting http://flic.kr/p/72qoHB"
"4361289596","","","","","2009-09-25 04:47:33 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Watched Jennifer's Body. Good but also bad. http://flic.kr/p/72hgSG"
"4356830050","","","","","2009-09-25 01:14:23 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Weirdest house ever, but I think I like it! RT @kellianne Our latest house crush has the weirdest location, ever.  http://flic.kr/p/72eSP7"
"4347526146","","","","","2009-09-24 17:59:16 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","It's a play all songs on shuffle, and no skipping, kind of day. #fb"
"4347484583","4330347783","2854761","","","2009-09-24 17:57:18 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@galenward Yeah, we should hang out. I'm working in a studio above Vain if you wanna get a happy hour drink sometime."
