"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"984760004","","","","","2008-11-01 02:53:38 +0000","web","Tonight is the last night of McLeod Residence, until we're reincarnated.  I'll be there in an hour or so."
"984748718","","","","","2008-11-01 02:40:37 +0000","web","I figured I should be spooked on Halloween so I finally looked at my 401K.  Lost a lot, but had more in there than I thought."
"984633673","","","","","2008-11-01 00:51:55 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Today is difficult."
"983340899","","","","","2008-10-31 05:17:15 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","8:36pm 2nd to last day at McLeod, need a redbull to combat the low energy levels. http://tinyurl.com/5e3sdu"
"981809818","","","","","2008-10-30 06:51:34 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","The last 3 days at McLeod are going to be ridiculous. On purpose."
"981594719","","","","","2008-10-30 02:52:19 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","McLeod Residence is full of the full spectrum of emotions."
"980009917","","","","","2008-10-29 03:42:05 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","8:36pm Finally home, watching missed Mad Men and trying to stay up one more hour. http://tinyurl.com/5ruywu"
"979829464","","","","","2008-10-29 01:06:04 +0000","web","2,564 emails to go through.  A giant suitcase of laundry.  Teeths to brush.  Lags to unlag.  Days to vote.  Jobs to job.  I'm (sorta) ready!"
"979758913","","","","","2008-10-29 00:06:54 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","We're back home! &lt;3 &lt;3 &lt;3 So what's changed in the last month, anything?"
"978726912","","","","","2008-10-28 09:58:19 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","We'll be back in Seattle in 12 more hours. Though I expect to be asleep for most of that."
"978726083","","","","","2008-10-28 09:57:02 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Amsterdam was a delight. We packed as many piano bars, coffee shops, karaoke songs and Swedish friends in 12 hrs a possible."
"978022060","","","","","2008-10-27 21:42:54 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","I love our College Hotel, run by college kids. It's beautiful! I'm hungry and want to see the city. And maybe not sleep til our 1pm flight."
"977884510","","","","","2008-10-27 19:56:54 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","In Amsterdam airport, confused about time zones, waiting for a call."
"977864592","","","","","2008-10-27 19:40:01 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","8:36pm Best designed baggage claim is in Amsterdam. Only problem, our bag is missing! http://tinyurl.com/5g6xb7"
"977556228","","","","","2008-10-27 15:46:21 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","At the Rome airport, short flight to Amsterdam for a 17-hour layover. Fondly having my last doppios and last gelato for now."
"977408491","","","","","2008-10-27 14:02:43 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","I'm listening to a song in the car to the airport I haven't heard since it was overplayed when I was in Slovakia 4 years ago."
"977402213","","","","","2008-10-27 13:58:17 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","At Elettra: radiccio and gorgonzola, penne al'amaricciana, spaghetti alla carbonara, two halves of Chianti."
"976537417","","","","","2008-10-26 21:20:25 +0000","<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","Il Portico is our fave: chianti, fried arties, spicy penne, roasted chicken, lemony turkey, creme caramel, limincello!"
