"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"86653209426395136","","","","","2011-07-01 04:31:49 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Talking about education, games, houses, sleep. http://flic.kr/p/9Yu6Cd"
"86591112306884608","","","","","2011-07-01 00:25:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Seattle-ites: @Uber is coming to Seattle! Follow @Uber_Seattle. We're sharing an office and I know all their dirt... yet I still like them."
"86568739851612160","","","","","2011-06-30 22:56:10 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I just unlocked the ""Ten Hundred"" badge on @foursquare! http://4sq.com/muxsnb"
"86320472710590464","86320060628606976","11222","","","2011-06-30 06:29:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@k Totally. I want that feedback widget on all of my sites now."
"86305977548275713","86305774535589888","20833838","","","2011-06-30 05:32:03 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@carinnatarvin At LEAST 11. Easy."
"86293539964727297","","","","","2011-06-30 04:42:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","No more @googleplus invites tonight... they turned it off. Will send something out tomorrow again if they turn it back on."
"86293082739453952","86292941332688897","15325565","","","2011-06-30 04:40:48 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@juliaogris Looks like they turned them off for the night... will try again tomorrow!"
"86285450704203777","","","","","2011-06-30 04:10:29 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Welcome to the future of hanging out http://t.co/FWjoNkQ /via @googleplus","http://www.youtube.com/watch?v=LyUVQOYamF8"
"86277444247633920","","","","","2011-06-30 03:38:40 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Watching @Kellianne find all of her @googleplus friends http://flic.kr/p/9Y9osP"
"86274145150709760","86273892259348480","15486015","","","2011-06-30 03:25:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@ScottieYahtzee Sent!"
"86270746585866240","86268886584008705","123116307","","","2011-06-30 03:12:03 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@LilHossler @octavekitten Not really sure but I just invited you to it."
"86256668735848448","","","","","2011-06-30 02:16:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@arielist Sent!"
"86255807867535360","86251789858512897","16644937","","","2011-06-30 02:12:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@the_april Sent! Let me know if you don't get it right away."
"86243492988334080","","","","","2011-06-30 01:23:45 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Playing around with Google+ thanks to @octavekitten. If anyone wants an invite, @ or dm me with your email address!"
"86234230346092544","86234041011015680","17977759","","","2011-06-30 00:46:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@iamdonte @octavekitten Thank you! I think I'm in. Weeeee!"
"86229695963729921","86229477566324736","16366882","","","2011-06-30 00:28:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@octavekitten Ooh, thank you!"
"86228955992035328","86227234737762305","16366882","","","2011-06-30 00:25:59 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@octavekitten Jealous!"
"86166966750031872","86152047723937792","62600226","","","2011-06-29 20:19:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@talof2cities I like the Chloe. Did you like it there?"
