"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"15152990024","","","","","2010-06-01 03:39:41 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Watching the last episode of Skins season two. Sad! No dinner tonight because @RickWebb is sick. http://flic.kr/p/86CHuz"
"15083769494","","","","","2010-05-31 03:50:10 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Madsens! http://flic.kr/p/86mME9"
"15022162163","","","15008723689","15830716","2010-05-30 05:16:32 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","RT @hughhefner: Man can walk on the moon but can't fix an oil spill destroying the environment? What the fuck!"
"15017473459","","","","","2010-05-30 03:40:04 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Delicious dinner with Russell, Lia, and Oren! http://flic.kr/p/861M7i"
"15013149228","","","","","2010-05-30 02:20:35 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","To call it an accident would be too generous. I think he did it on purpose."
"14983069129","","","","","2010-05-29 16:00:18 +0000","<a href=""http://www.withings.com"" rel=""nofollow"">WiTwit</a>","My weight: 172.7 lb. Weekly weigh in. http://withings.com"
"14952217694","","","","","2010-05-29 03:41:06 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Hanging out with April and my shirtless wife http://flic.kr/p/85MpSF"
"14948881894","","","","","2010-05-29 02:39:31 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Most surprising birthday gift today: being nominated for Seattle's sexiest blogger: http://bit.ly/dnXvKI (@moniguzman, you will/should win.)"
"14946964027","14944533974","820661","","","2010-05-29 02:03:49 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@daveschappell Woah I had no idea I was on that list. Most surprising birthday gift for sure!"
"14940210851","","","","","2010-05-28 23:53:36 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","On turning 34 years old. Cultivate the core. http://bit.ly/c4U2X1"
"14935610162","","","14930864010","804659","2010-05-28 22:19:08 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","RT @jshy: Reading about edge cases and came across the ""super long movie title"" case, now a must see - http://www.imdb.com/rg/s/1/title/ ..."
"14892137019","","","","","2010-05-28 07:55:09 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","""The NEW BUSY have a spam bodyguard"" Apparently not from ugly billboards outside their living room windows."
"14888451749","","","14879625781","820661","2010-05-28 06:14:56 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","RT @daveschappell: OH (@benhuh) Human nature has a tendency to Admire Complexity and Reward Simplicity #uwbpc2010"
"14881104402","","","","","2010-05-28 03:42:08 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Finishing this episode of Skins after Lucy and Brett's lovely visit and dinner http://flic.kr/p/85yBHk"
"14865228659","14864141247","8710082","","","2010-05-27 23:04:24 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@matthickey Shoot I can't see that like from my phone! What is it?"
"14865140966","14864938684","2015","","","2010-05-27 23:02:46 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@joshc Yes he is! And maybe you can help us find his first live music culture vulture experience!"
"14864550837","","","","","2010-05-27 22:51:46 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Makes sense that his first art exhibit is Andy Warhol and Kurt Cobain. http://flic.kr/p/85vGQ4"
"14862451916","","","","","2010-05-27 22:10:48 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Depositing $4,000 in cash. The beginning of a college fund. http://flic.kr/p/85yqS9"
"14858224926","","","","","2010-05-27 20:45:06 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","RT @BedlamCoffee: RT @jdinseattle: Belltown drug dealers do not like eggs being thrown at them. Pass it on. #belltownomelette"
"14854954298","14854591304","3452941","","","2010-05-27 19:37:35 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@moniguzman Bedlam Coffee in Belltown (@bedlamcoffee) should be at the top of the list!"
"14850609578","","","14821369647","17478776","2010-05-27 18:05:46 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","RT @Tw1sty: BP wants Twitter to shut down a fake account mocking the oil company. Twitter wants BP to shut down the oil leak that?s ruin ..."
"14810151282","","","","","2010-05-27 03:40:27 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Listening to new Arcade Fire songs while hoping Niko keeps this lunch down http://flic.kr/p/85jmee"
"14787539094","","","","","2010-05-26 20:51:18 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","Niko's first car trip! #milestone http://flic.kr/p/85i3tE"
"14739002512","","","","","2010-05-26 03:41:19 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Wondering how many days in all Niko will be able to take long naps on my chest like this. http://flic.kr/p/857JzJ"
"14736630633","","","","","2010-05-26 03:01:35 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","RT @MeganWelling: Father and son http://flic.kr/p/853ymk"
"14668709692","","","","","2010-05-25 03:38:27 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Niko meets Aimee! http://flic.kr/p/84QTWY"
"14664576406","14664454131","20833838","","","2010-05-25 02:26:43 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@carinnatarvin Open Finder and move big files to the trash. Don't forget to Empty Trash too! Finder should tell you how much space is left."
"14638529301","14635804935","7565162","","","2010-05-24 18:05:40 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@michaelmcdaniel I agree. The sad thing is that there's no way to reverse the fear he's put into people."
"14635395954","","","14624825192","14335498","2010-05-24 17:03:40 +0000","<a href=""http://dev.twitter.com/"" rel=""nofollow"">API</a>","RT @newsycombinator: Autism / MMR vaccination http://bit.ly/9AI3NS"
"14600693747","","","","","2010-05-24 04:02:00 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Watching the 4.5 hour Lost finale at Karen and Tobias's. http://flic.kr/p/84xfmJ"
"14591796645","","","","","2010-05-24 01:25:57 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Taking our 8-day old to a Lost finale party. He's not going to know what's going on AT ALL."
"14585318927","14572225411","5803082","","","2010-05-23 23:22:38 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@fascinated I'm glad you like it! Yes, doing very well here in Seattle."
"14534038017","","","","","2010-05-23 03:39:03 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm I think he's tired. My first attempt at bottle-feeding him pumped milk is coming up. Exciting! http://flic.kr/p/84bjsP"
"14526563367","","","","","2010-05-23 01:08:08 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Took Niko to Pike Place Market. Niko behaved wonderfully. The Moby Wrap had an attitude problem though. Also, crackheads love babies."
"14507095266","14502870213","12514","","","2010-05-22 17:43:25 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","@tomcoates Thanks, Tom!  It was more exciting (as far as graphing outings and activities) a week ago before I had this baby."
