"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"75768770806816768","","","","","2011-06-01 03:40:57 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Letting the brain relax after a grueling day in the salt mines http://flic.kr/p/9P9i6T"
"75765953044037632","75758282593144832","11963132","","","2011-06-01 03:29:45 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@whitneyhess Looks like you might have started on the wrong link? Try this one: http://t.co/nxcNEkC /cc @tonybgoode","http://healthmonth.com/choose/rules/12"
"75605627409403904","75605208494899200","19853","","","2011-05-31 16:52:40 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@rk @micahcraig Thanks. Now the Bieber and Gaga racks make more sense. :)"
"75603155852869632","75601785892515840","6462772","","","2011-05-31 16:42:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@micahcraig Oh wow. I was trying to imagine scaling that to people who have millions of followers... seems scary. /cc @rk"
"75595912663146496","","","","","2011-05-31 16:14:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Is there a post anywhere that talks about the tech design of how Twitter works? IE loading the stream when you're following 100,000+ people."
"75443341952688129","75434347754299392","10959642","","","2011-05-31 06:07:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@tara Niko learned to dance before he could walk, but is still far being Ripley's skills. Keep us updated!"
"75433729589387264","75409723486244864","10959642","","","2011-05-31 05:29:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@tara OMG. Cutest thing ever! Can't wait for a baby dance off."
"75408284307292160","","","","","2011-05-31 03:48:30 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Back from a Memorial BBQ where this guy was a walking maniac http://flic.kr/p/9NF1V2"
"75260105813274624","75259693953585153","11547582","","","2011-05-30 17:59:42 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@sarahnovotny I just finished the game 5 minutes ago too! Though, I was disappointed by the ""reward""."
"75252074866151424","75251734758428672","809641","","","2011-05-30 17:27:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@adamloving I think it applies to all forms of communication. (my extreme way of making a subtle point) :)"
"75250591395364864","74952363064037376","16355060","","","2011-05-30 17:21:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@pugetive Just 1 rule means no sponsorship needed!  You should join our team though: http://t.co/JdzyYOJ","http://healthmonth.com/teams/show/219"
"75243158539214849","","","","","2011-05-30 16:52:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","When broadcasting opinions, you can either state an attention-getting extreme, or you can speak subtle reason and that nobody retweets."
"75218088601206785","","","","","2011-05-30 15:12:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","By liking this article, I am hurting it http://t.co/ZzBAPtP /via @jhagel #fb","http://nyti.ms/k6mIKj"
"75058065124241408","","","","","2011-05-30 04:36:51 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Was putting Niko to sleep but am now watching the end of Dr Who's season 1 http://flic.kr/p/9NikVs"
"75025377755533313","75022231427751936","21135674","","","2011-05-30 02:26:58 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@e_ramirez Thank you! Yes, very sad not to be there... definitely the next one! Take good notes for us. /cc @jensmccabe @healthmonth"
