"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"219287571094704130","","","","","2012-07-01 04:33:25 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm Working on slides http://t.co/Sz0CzQIq","http://flic.kr/p/coG1p1"
"219272738567766017","219233900545847297","252827423","","","2012-07-01 03:34:29 +0000","web","@azumioinc That's awesome. Now if only I could access that export programatically!"
"219232022231654400","","","219229762038669312","360907906","2012-07-01 00:52:41 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @joinsessions: All calories are not alike! Small changes in diet can bring huge benefits. http://t.co/tj9abzni","http://nyti.ms/KTJVGK"
"219228206895607808","","","","","2012-07-01 00:37:32 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Nothing is black-and-white, including this statement."
"219224097689845762","","","","","2012-07-01 00:21:12 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","This is hilarious. What are your unsung skills? http://t.co/jogaacdk /by @oliverburkeman","http://bit.ly/N8lDpG"
"219192103241134080","","","","","2012-06-30 22:14:04 +0000","<a href=""http://instagr.am"" rel=""nofollow"">Instagram</a>","List of behavior change projects I've worked on, for my @boldacademy talk next week http://t.co/DFKWmgPu","http://instagr.am/p/Mg6tq_o0Ct/"
"219089242238889984","","","","","2012-06-30 15:25:20 +0000","<a href=""http://flickr.com/services/twitter/"" rel=""nofollow"">Flickr</a>","8:36pm from last night. Eating with Joe and Venessa helping them raise money for their new food truck, Pickle http://t.co/RpCtzbod","http://flic.kr/p/comjUb"
"218883364885770240","","","218875123476865025","17997789","2012-06-30 01:47:15 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @danariely: 54 Smart Thinkers Everyone Should Follow On Twitter.  Why #3? http://t.co/ETFO8kCx","http://read.bi/LGijpT"
"218862737143513088","218859207791869953","9395832","","","2012-06-30 00:25:17 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@dcurtis That?s awesome! You should host that file on Github, like this:  http://t.co/QYugOvuu

I?m gonna add predictions.txt soon too.","http://bit.ly/MH9Dhl"
"218854765122162688","218853954698756096","502177948","","","2012-06-29 23:53:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@BoldAcademy Looking forward to next week! See you Wednesday!"
"218846461448818688","","","218052452820336641","26802954","2012-06-29 23:20:37 +0000","web","RT @greggretsch: Since release of iPhone 5 years ago, market caps of companies most affected - $AAPL +376%; $GOOG +9%; $RIMM -85%; $NOK -89%"
"218757248602746881","218753010921246724","10015122","","","2012-06-29 17:26:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@andypixel How are you wearing pants??"
"218751154551656451","218750559254093825","10959642","","","2012-06-29 17:01:54 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@tara Interesting. And do you believe that that?s true for everyone all the time?"
"218750165505417216","218748387015667712","18132818","","","2012-06-29 16:57:58 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@andrewtlove I disagree. That?s just the best we can do. The best way to know what?s inside a locked box is not to observe its cover."
"218745972421963776","218745554673471488","18132818","","","2012-06-29 16:41:18 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@andrewtlove True self."
"218745938632650754","218744853750747136","10959642","","","2012-06-29 16:41:10 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","@tara Yeah. But don?t you think some contexts are more you than others?"
